Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
11080,-2.125489826,5.973555692,-11.03472723,9.007146872,-1.689450534,-2.854415285,-7.810440745,2.030869946,-5.902828122,-12.84093382,12.01891318,-17.76914346,-0.431035658,-19.21432549,-0.962464575,-10.26660918,-15.5033921,-5.494927642,-0.410480977,1.493774646,1.646518293,-0.278484511,-0.664841294,-1.164555369,1.701796414,0.690805615,2.119748733,1.108933403,1,1
11092,0.378274504,3.914796789,-5.726872015,6.094140959,1.698875264,-2.807313947,-0.591118213,-0.123495593,-2.530712814,-5.15309461,4.654088423,-7.839538998,1.37181858,-9.634689713,-0.739596856,-0.663203946,0.891934541,0.978675639,-2.005476603,0.440439441,0.149895683,-0.601967246,-0.613724336,-0.403113688,1.568445256,0.521883934,0.52793775,0.411910406,1,1
11131,-1.426623313,4.141986232,-9.804103442,6.666273003,-4.749526793,-2.073129006,-10.08993116,2.791345299,-3.249515617,-11.42045097,10.85301165,-15.96920752,0.546690085,-14.69072913,0.9123374,-12.22718928,-18.58736621,-6.920761861,3.166998907,1.410677653,1.865678768,0.407809282,0.605809354,-0.769348118,-1.746336829,0.502039517,1.97725833,0.711606531,1,1
11216,0.991551713,-0.022158473,1.582503119,2.603240437,-0.885633342,0.569135817,-0.98513819,0.352227627,1.269239888,0.461789537,1.365425966,-3.120420779,-0.143781963,1.805497563,-0.086810453,1.671170638,-0.455404466,1.598569432,-1.217395017,-0.151641942,0.124874066,0.340540238,-0.094523023,-0.097254945,0.150920556,0.074879154,-0.009199582,0.0282501,64.36,0
11227,-1.543080421,1.108491205,1.172168185,-0.911387148,-0.331752318,-0.489713536,0.117393383,0.267364981,1.438578908,-0.847982884,1.687905295,-1.048664666,2.184412568,1.239076428,-2.58458235,0.050401474,0.439023766,0.039430396,-0.165472558,-0.242926161,-0.061379904,0.13713819,-0.021655925,0.370760582,-0.185439243,0.798094307,-0.392774614,0.117712484,12.8,0
11268,-0.809153777,0.65177933,2.273637347,-0.708456699,-0.038815934,-0.388445286,0.448282098,0.014446229,1.389484143,-1.55370647,0.504944854,-2.275395934,1.163659177,1.145124107,-1.370692498,-0.626516519,1.116864442,-0.879869583,-0.714454841,-0.168510264,-0.166433344,-0.072944048,-0.284676305,0.436918293,0.308004141,0.998535238,-0.062634959,0.034741761,4.06,0
11590,1.305071204,-1.227842762,0.999574874,-1.010867841,-1.624141309,0.092805011,-1.379385204,0.088132216,-0.328441986,1.006795102,2.226520668,-2.34794305,1.692893521,0.997851334,-1.669096233,-0.899250757,1.709962596,-0.166709057,-0.178531896,-0.351203373,-0.55556925,-0.929870519,0.200341426,0.112392325,0.029515922,-0.468828186,0.03155455,0.015852625,52.5,0
11629,-3.891191951,7.098916252,-11.4264671,8.607556787,-2.06570621,-2.985288022,-8.138589417,2.973928079,-6.272790468,-13.19341507,11.61972348,-17.63160631,-0.35519439,-18.82208674,-1.283129086,-10.03109666,-15.22700751,-5.322008981,-0.501750653,1.382619,1.757085227,-0.189709153,-0.508629244,-1.189308169,1.188536499,0.605241886,1.881528752,0.875260407,1,1
11635,0.919136507,4.199632669,-7.535606594,7.426940375,1.11821533,-2.886722351,-1.341035996,0.363933268,-2.203224431,-4.137840196,4.570112808,-7.629169589,1.733917464,-9.440374995,-0.02335335,-1.233958282,1.632008858,1.315734564,-0.287188855,0.535434663,0.316093599,0.055179227,0.21069215,-0.417917881,-0.911188276,0.466523925,0.62739327,0.157851283,1,1
11851,-1.270076622,1.161384605,1.860849273,0.207462974,-1.048160216,0.277967837,-1.075850695,1.09911172,0.794669177,-1.115205481,2.280172107,-1.032694023,2.683980586,1.804096639,-0.049818877,0.725997762,0.418945299,0.829514509,-0.820471061,-0.273219065,0.406054918,1.169599111,0.034703244,0.229193368,-0.778911324,0.307347202,-0.222315751,0.014927526,3.75,0
12093,-4.696795224,2.693867479,-4.475132713,5.467684549,-1.556758075,-1.549420289,-4.104214873,0.553934075,-1.498468131,-4.594951763,5.275505851,-11.34902855,0.374549235,-8.138694884,0.548570894,-6.653594347,-10.24675541,-4.191066267,0.991486122,-0.158970549,0.573898081,-0.080162775,0.318407817,-0.245862203,0.338238432,0.032270621,-1.508457934,0.608074683,0,1
12095,-4.727712656,3.044469102,-5.598354267,5.928190802,-2.190769729,-1.529322966,-4.48742196,0.916391814,-1.307010423,-4.138891214,5.149408783,-11.12401861,0.543067766,-7.840942205,0.743633945,-6.77706924,-9.931765154,-4.093021122,1.504924859,-0.207759445,0.650988236,0.254983289,0.628843469,-0.238128454,-0.671332332,-0.033590063,-1.331777322,0.70569759,30.39,1
12393,-4.064004738,3.100934891,-1.188498004,3.26463274,-1.903562358,0.320350587,-0.954940039,-3.27753492,2.820828662,1.01511288,3.187186897,-7.004327284,0.872710605,-6.220605353,-0.90444463,-3.075091885,-5.044735692,-1.718082685,-0.662462068,-0.531897693,1.688665431,-0.078844698,0.193730927,0.479495954,-0.506603057,-0.409862744,-3.036271329,-0.630605199,179.66,1
12597,-2.589617198,7.016714385,-13.70540729,10.34322806,-2.954461035,-3.055115785,-9.301288615,3.349573361,-5.654212026,-11.85386697,11.66920474,-17.22866224,0.055571566,-18.49377336,-0.304172114,-10.62949739,-14.44121113,-5.105486466,1.270226271,1.488855192,1.887737726,0.333998185,0.287659041,-1.186406409,-0.69027267,0.631703772,1.93422076,0.789687172,1,1
12616,1.311948167,-0.162217337,-0.677789992,-1.476443986,0.180907606,-0.599218115,0.089923802,-0.155107558,2.103988677,-1.157319033,1.962655703,-2.069650275,0.336377956,2.460155846,0.37481024,-0.710863426,0.594521737,0.303486673,0.819742213,-0.195820043,-0.132441009,-0.086995033,-0.209365325,-0.683979702,0.728267585,0.150842244,-0.062374287,-0.029138238,14.95,0
13126,-2.880042352,5.22544231,-11.06333028,6.689950658,-5.759923989,-2.244030791,-11.19997522,4.014721809,-3.429304264,-11.56194977,10.44684681,-15.47905248,0.734441608,-13.88377855,0.821439545,-11.91148302,-18.1030037,-6.837834539,3.126929352,1.191443966,2.002882877,0.351102065,0.79525514,-0.778379381,-1.646815113,0.487538823,1.427713096,0.583172486,1,1
13323,-5.454361779,8.287420555,-12.75281127,8.594341893,-3.106002281,-3.179948757,-9.252793938,4.24506221,-6.329800846,-13.13669837,11.22847028,-17.13130095,-0.169401057,-18.04999769,-1.366235661,-9.723565309,-14.74490246,-5.247301106,-0.574675144,1.305861915,1.846164793,-0.267171794,-0.31080397,-1.201685458,1.352176095,0.608424596,1.574714784,0.808725205,1,1
13522,-0.96877886,1.656236424,1.676430541,3.165179971,-0.600415148,0.520419089,0.330277885,0.441284572,-0.240631873,0.326557719,1.893774561,-1.571718043,2.079702226,1.733311971,-1.51217445,-0.348574914,1.095464148,0.381788811,1.184993331,0.117326436,-0.19733149,-0.191429572,0.069899334,0.486011491,-0.21657912,0.053174306,0.144319569,0.094867859,87.71,0
14073,-4.153014499,8.204796505,-15.03171421,10.33009983,-3.994426097,-3.250013184,-10.41569781,4.62080391,-5.711247971,-11.79718107,11.27792073,-16.72833933,0.241367683,-17.72163835,-0.387299923,-10.32201668,-13.95908537,-5.030710038,1.197266335,1.41262488,1.976988396,0.256510487,0.485908107,-1.198821314,-0.526567395,0.634873502,1.627209076,0.723235069,1,1
14152,-4.710528782,8.63621439,-15.496222,10.31334937,-4.351340983,-3.322688735,-10.78837284,5.06038112,-5.689311188,-11.71218662,11.1524906,-16.55819714,0.302644522,-17.47592128,-0.412393267,-10.22220317,-13.79914764,-5.008585179,1.162026148,1.434239779,1.990545351,0.223785003,0.554408429,-1.204041596,-0.450684595,0.641836059,1.605957625,0.721643615,1,1
15464,-3.882193286,-2.770617239,-0.277113672,0.927579522,3.781278788,2.925313415,-0.699589989,1.312787851,0.593173876,-0.674597589,-0.088381534,-2.640515941,1.612438058,1.453282224,-1.769815912,0.867825762,0.061513543,0.234356229,-0.439132156,-0.300197524,-0.30173887,-0.375575264,1.922552558,0.971103469,0.733224097,0.915109852,0.060860504,-0.257617208,157.42,0
15817,-4.641892851,2.902086433,-1.572938709,2.507298518,-0.871782564,-1.040902572,-1.59390074,-3.254905086,1.908962686,1.077417521,3.33850216,-6.542610345,1.099536382,-3.266475545,1.014727904,-4.842383078,-5.2698763,-2.344668574,1.959224054,-0.46567922,1.963596666,-0.217413916,-0.549339956,0.645545202,-0.354557819,-0.611763845,-3.908080475,-0.671248265,11.39,1
16219,1.121509722,-0.120351213,0.559741241,0.878937138,-0.253436112,0.418821562,-0.438020448,0.165285684,1.785280125,-0.444705696,1.646052812,-1.811925052,0.697966279,1.619631322,-1.467843889,-0.353308715,0.778652547,-0.030030265,0.037292715,-0.184582882,-0.177377489,-0.106185936,-0.109671829,-0.316784433,0.467501017,0.432237673,-0.040084103,-0.01026792,29.03,0
16632,1.12570356,0.060367596,0.693077146,1.418096689,-0.218835899,0.469390223,-0.461808729,0.268229585,1.777269022,-0.301402792,1.508430534,-2.404492318,-0.459790228,1.96894298,-1.139609937,-0.163536888,0.664841649,0.115144516,-0.139247219,-0.332281023,-0.385354171,-0.78992567,0.055323417,-0.434479913,0.339989951,-0.528868501,0.010824477,0.000923163,8.62,0
17187,1.088374938,0.898474024,0.394684329,3.170257575,0.175738797,-0.221980885,-0.022988728,-0.010873537,0.860043617,-0.592472935,1.0727284,-2.547556814,1.235950057,-0.330305804,-1.022354375,0.335642173,2.298998221,-0.162096209,-1.532707212,-0.217358192,-0.423553904,-0.800852285,0.077614455,0.167608453,0.350181817,-0.118940929,0.012947766,0.054254272,3.79,1
17213,1.106034904,0.587238873,0.305716797,2.475218589,0.469112098,0.316008829,0.118873059,0.028228357,0.186603303,0.468726187,1.95500538,-2.167104102,1.166630974,2.146268027,-0.817690456,0.456795862,0.137159824,0.041801705,-1.066687659,-0.19106092,-0.13157212,-0.232905778,-0.080202161,-0.384346437,0.504135073,-0.000512066,-0.049493128,-0.004290945,27.84,0
17220,1.189784357,0.942289402,0.082334145,3.024049706,0.412406009,-0.214414558,0.053557839,-0.110353351,0.883797757,-0.554223901,0.154921009,-2.776756575,1.641206626,-0.456076957,-1.240414392,0.857322736,1.707024466,0.526349196,-0.86510461,-0.143434645,-0.502635558,-1.047397528,-0.056752024,-0.340688405,0.541235201,-0.098300287,-0.00304112,0.04981902,3.79,1
17230,-0.469326705,1.111452782,2.041002725,1.731595163,0.135146842,-0.093625175,0.26615517,0.082988236,0.580255403,-0.164562675,0.50037637,-3.021760182,0.92421326,1.500793775,-0.400282644,0.706047713,0.115114265,-0.046795879,-2.548521592,-0.358708666,0.159387389,0.592669569,-0.053596184,0.320747502,-0.369120754,-0.136604685,-0.100845187,0.039347148,3.93,1
17520,-5.268053221,9.067613427,-15.96072813,10.29660279,-4.708241091,-3.395374852,-11.161057,5.499962634,-5.667375546,-11.62719356,11.02705909,-16.38805417,0.363921487,-17.23020216,-0.437487559,-10.12239192,-13.63920899,-4.986457258,1.126784378,1.455878195,2.004109945,0.191058399,0.62292767,-1.209263557,-0.374798863,0.648798037,1.584697347,0.72005587,1,1
17838,-5.187878108,6.967708664,-13.51093114,8.617895141,-11.21442239,0.672247839,-9.462532811,5.328704208,-4.897005528,-11.78681166,9.369079058,-15.09416315,1.256377007,-11.8521613,0.274429814,-10.68824179,-18.38881054,-6.898840133,2.382807936,-0.623737292,2.086083001,0.760190241,0.716805786,-0.64674343,-1.617042926,0.17234689,0.626646781,-0.169726031,766.36,1
18088,-12.22402062,3.85415033,-12.46676572,9.648310727,-2.726961321,-4.445610382,-21.92281103,0.320792274,-4.433161658,-11.20140009,9.328799257,-13.10493347,0.888480788,-10.14020034,0.713465393,-10.09867066,-17.50661155,-8.06120799,1.606870033,-2.14718144,-1.159829951,-1.504118882,-19.25432762,0.544866726,-4.781605522,-0.007772281,3.052357687,-0.775035651,1218.89,1
18252,1.08633925,0.085647442,0.481804271,1.708976941,-0.419579031,-0.606186869,0.06467052,-0.189308254,1.736248956,-0.449145409,0.006060212,-2.636679871,0.455076107,1.70250438,-0.956281544,-0.400688243,0.781544784,-0.10976911,-0.22581858,-0.140736193,-0.253556709,-0.479641214,-0.123141651,0.318876309,0.652650003,-0.384326056,-0.022540566,0.021872884,72.49,0
18368,-0.640918937,1.615341673,1.577768036,1.495685284,0.892778198,-0.793338311,1.305025746,-0.271609847,-0.334679329,-0.389354991,0.122228257,-3.03660003,1.260627448,1.842768134,-1.218180034,0.508801972,-0.021570836,-0.124478112,-1.739330534,-0.255402224,-0.092855563,-0.138189272,-0.342378436,0.300177601,0.42308196,-0.12747919,-0.013851044,0.077602983,0.24,0
18399,-14.47443749,6.503184517,-17.71263237,11.27035233,-4.150142064,-3.372098209,-16.53580681,-1.443946993,-6.8152729,-13.67054513,10.54526295,-15.02269963,0.171633085,-15.06637436,-0.25957594,-8.668739272,-12.8041409,-5.116620495,0.579200358,1.10124987,-2.475962229,0.342390706,-3.564508038,-0.81814019,0.153407683,0.755079461,2.706566162,-0.992916047,1,1
18675,-12.33960316,4.488267302,-16.58707294,10.10727387,-10.42019898,0.130669812,-15.6003233,-1.157695981,-5.304630968,-12.93892931,8.805681967,-13.55613013,1.16546376,-9.809881502,0.369987279,-9.505210445,-17.54203031,-6.792637787,2.069377449,-0.085501463,-2.089609633,1.7453145,1.376815809,-0.554271418,-1.610740852,0.153725445,1.212477208,-1.869290476,188.78,1
18690,-15.39884501,7.472323897,-19.02691234,11.16552584,-6.89385628,-2.120936575,-14.91332999,-0.721214094,-7.175096615,-14.16679466,10.27776886,-14.98543373,0.345179234,-14.66638897,-0.346352542,-8.333242496,-12.60259646,-4.876683421,0.604625911,1.111502215,-2.444883682,0.727495341,-0.345078151,-0.981748551,0.995271346,0.816761718,2.262942374,-1.178063163,1,1
19762,-14.17916511,7.421369962,-21.40583574,11.92751187,-7.974280687,-2.202710277,-15.47161228,-0.35659491,-6.380124898,-13.34827765,10.18758732,-14.56397976,0.593759358,-14.49159835,-0.281392504,-8.264128844,-12.43980497,-4.837079026,0.753149848,1.002764342,-2.366836062,1.130955198,0.991153238,-1.033132107,-0.327179345,0.634692904,2.171904945,-1.395287684,1,1
19860,1.098367277,-0.448075864,0.999436691,-0.723335137,-0.7523318,0.483082679,-0.938012183,0.332177576,2.899158941,-1.363429136,2.590324488,-1.119717575,1.066928431,1.623586503,0.386833571,-0.845519102,0.923277564,0.102827433,-0.082468909,-0.226128764,-0.053174348,0.332986972,0.01931748,-0.334588502,0.281615298,-0.683119076,0.091563686,0.012927133,11.85,0
19965,1.095665726,0.072257464,0.900813237,1.445007476,-0.54381732,-0.12952139,-0.446617475,0.052147986,1.736788784,-0.355824084,0.494059468,-2.960142328,0.421381679,1.857450406,0.866680878,0.180557657,0.479151411,0.191976929,-1.186455634,-0.217182867,0.013559908,0.229223886,-0.053646584,-0.01229433,0.374124414,-0.28865883,0.016903596,0.024825864,40,0
19983,-0.886902497,0.707627816,0.229329589,-0.714865099,1.874478245,3.885766553,-0.850681502,1.476365179,1.321180952,-0.997424507,0.076383066,-2.453395416,1.564036584,1.458349293,-0.744950151,0.269309236,0.304826013,0.766825305,0.252513689,0.099883712,-0.032777954,0.145789145,-0.194043835,1.003297618,0.043899159,0.433435964,0.21564896,0.102156548,9.99,0
20011,-14.72462701,7.875156793,-21.87231736,11.90616991,-8.348733692,-2.26284642,-15.83344278,0.077873674,-6.356833491,-13.26165171,10.06378975,-14.3947668,0.654888723,-14.24831583,-0.305360761,-8.161632445,-12.28096486,-4.818586393,0.719787682,0.996468756,-2.362344928,1.099557296,1.037199423,-1.036359342,-0.254776514,0.642343201,2.161129224,-1.40128202,1,1
20027,-0.632820187,-0.080300777,2.062260949,-0.078480206,-0.960506616,0.567219132,0.519078122,0.087120152,1.732191319,-1.488289468,0.359035644,-1.766809195,2.373477802,0.650105117,-1.077058805,-0.530218467,1.107548864,-0.673869817,-0.007732373,0.371241555,-0.162850723,-0.26408557,0.426658641,0.091449495,-0.288417772,0.884636572,-0.080060649,0.025520523,197.84,0
20032,1.284388733,-0.432248166,0.554616886,-0.893403024,-0.649616166,0.171675629,-0.891654839,0.19112402,3.154061716,-1.236430579,0.908536358,-2.260062828,0.216463923,1.712067604,0.083742721,0.135098383,-0.001110881,1.521085187,1.091379717,-0.213259778,-0.203925566,-0.19723099,-0.164796915,-0.928611277,0.550846086,-0.664806956,0.051502167,0.003828895,2.8,0
20332,-15.27136186,8.326581061,-22.33859051,11.88531289,-8.721334356,-2.324306949,-16.19641866,0.51288182,-6.333685156,-13.17519808,9.939819742,-14.2254557,0.716033665,-14.00477618,-0.329447848,-8.059419407,-12.12200882,-4.799710133,0.686227164,0.993121017,-2.356896279,1.068019177,1.085617167,-1.039797078,-0.182006136,0.649920861,2.149247078,-1.406811332,1,1
20451,-15.81917872,8.775997153,-22.80468646,11.86486808,-9.092360532,-2.386893207,-16.56036811,0.948348595,-6.310658433,-13.08889092,9.815703174,-14.05606118,0.777191846,-13.76101796,-0.35363594,-7.957447226,-11.96295423,-4.780507788,0.652498045,0.992278949,-2.350633745,1.036361874,1.136050737,-1.043413741,-0.108923343,0.657436778,2.136424471,-1.411945375,1,1
20597,1.170927761,-0.392616312,1.124627815,-0.570575776,-1.282056644,-0.59099721,-0.821427734,0.07764736,2.991845537,-1.255787419,2.209348078,-1.572904218,0.421020693,1.707966892,-0.063044284,-0.283563011,0.471544436,1.022270453,0.56928686,-0.210308456,-0.103371388,0.085517389,-0.008037329,0.470112944,0.379980015,-0.752861252,0.054388624,0.020381644,11.85,0
20931,-16.36792301,9.223691949,-23.27063052,11.84477659,-9.462037146,-2.450444374,-16.92515204,1.384208479,-6.287735948,-13.0027093,9.691460982,-13.88659516,0.838361376,-13.51707241,-0.377910607,-7.855681494,-11.80381519,-4.761025942,0.618624413,0.993584599,-2.343673594,1.004602414,1.188212157,-1.047183768,-0.035572766,0.664899774,2.122795754,-1.416740615,1,1
21020,1.147338331,-0.40470382,1.206572212,-0.424267464,-1.341708666,-0.641097957,-0.810935934,0.066283631,3.273708258,-1.459861561,0.970956019,-2.238031125,0.108822483,1.622999901,0.90040343,-0.853161494,1.138238808,0.010097109,-0.20015275,-0.284256783,-0.109542097,0.121712109,0.078331705,0.53221419,0.282647956,-0.724983795,0.073031116,0.029790092,11.85,0
21046,-16.91746827,9.669900173,-23.73644341,11.82499023,-9.830548229,-2.514828873,-17.29065667,1.820407867,-6.264903488,-12.91663611,9.567110295,-13.71706738,0.899540706,-13.27296506,-0.402260044,-7.754094059,-11.64460321,-4.74130271,0.584625973,0.996745095,-2.336110956,0.972754726,1.241865812,-1.051086248,0.03800908,0.672317065,2.108470852,-1.421243253,1,1
21419,-17.46771001,10.11481572,-24.20214223,11.80546921,-10.19804581,-2.579938008,-17.656788,2.256902476,-6.242149309,-12.8306572,9.442665265,-13.5474859,0.960728558,-13.02871703,-0.426674499,-7.652661665,-11.48532779,-4.721369576,0.550519004,1.001518502,-2.328024416,0.940830319,1.296817061,-1.055103904,0.111792028,0.679694612,2.093540571,-1.425491454,1,1
21497,-0.424780852,0.78946679,2.907613391,2.951865318,0.050424318,1.783247448,-0.159833029,0.368884567,0.377504314,0.435691828,2.246841595,-2.419652083,0.99815553,1.352382452,0.022555099,-0.416999592,1.045460173,0.214336602,0.190261722,0.146755551,-0.022725062,0.414378461,0.005033274,-0.368501843,-0.672857213,0.138690268,0.000590452,-0.097571245,36.4,0
21662,-18.01856119,10.55860019,-24.66774125,11.78618036,-10.56465657,-2.645681199,-18.02346767,2.693655403,-6.219463628,-12.74476079,9.318137685,-13.37785743,1.021923868,-12.78434589,-0.451145843,-7.551364931,-11.32599687,-4.701252777,0.516317073,1.007703205,-2.319479462,0.908838783,1.352903707,-1.059222338,0.185750942,0.687037384,2.078080584,-1.429517023,1,1
21689,-0.261731461,0.343069358,2.010336713,-0.791741227,-0.619157696,-0.122820069,-0.183207268,0.127545568,2.566466054,-1.712908919,0.47091381,-2.39071459,0.869617738,1.418308613,0.959248619,-1.103948313,1.146008918,0.367798994,0.799635408,-0.088732545,-0.007420586,0.463401854,-0.044379338,0.021692574,-0.565189274,-0.700303075,0.236168474,0.168757986,11.85,0
